ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntBeers,MntVegetables,MntMeatProducts,MntSeafoodProducts,MntSweetProducts,MntJewelryProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
12025,1965,High School,Married,"$14,188.00 ",0,2,12/1/2012,55,1093,148,1576,1159,953,158,1,2,0,4,6,1,1,0,1,1,1,1,AUS
20895,1983,PhD,Together,"$18,169.00 ",2,2,4/6/2014,94,1449,149,886,1196,440,760,1,1,0,2,8,1,1,0,0,1,1,0,US
4144,1989,Master,Divorced,"$62,503.00 ",0,2,2/24/2014,97,700,115,1178,1138,1363,724,4,8,3,11,5,0,1,1,0,1,1,0,SA
4341,1951,High School,Married,"$46,734.00 ",0,0,1/25/2014,61,69,5,454,91,706,855,2,6,1,5,7,0,0,0,1,0,0,0,SA
24146,1965,High School,Married,"$68,126.00 ",1,1,10/18/2012,31,1495,143,1259,809,101,858,1,7,4,5,9,0,1,0,0,1,0,1,SA
18208,1954,High School,Married,"$52,869.00 ",2,0,6/7/2013,43,1115,101,308,1279,1471,877,3,3,1,4,7,0,1,1,1,0,1,0,ME
7276,1985,PhD,Married,"$26,576.00 ",0,1,4/18/2014,21,1399,182,138,487,868,948,1,1,0,2,9,1,0,0,1,1,1,0,ME
357,1947,High School,Together,"$75,825.00 ",1,2,9/19/2012,88,661,25,927,1016,364,786,0,5,8,9,4,1,1,1,1,0,0,0,IND
17262,1985,PhD,Widow,"$57,045.00 ",2,1,5/4/2014,64,1472,85,1324,71,586,963,3,4,2,9,3,1,1,1,1,0,1,0,US
10227,1944,Associate,Married,"$34,984.00 ",1,0,9/3/2012,74,441,179,8,1321,1019,512,2,1,0,3,7,1,0,0,1,1,1,1,CA
28207,1978,Associate,Married,"$27,803.00 ",0,0,1/31/2014,64,102,109,89,443,61,498,2,3,0,4,8,0,1,0,1,1,1,0,IND
37122,1965,High School,Married,"$69,283.00 ",0,2,8/30/2012,82,248,61,1103,880,944,176,4,7,3,13,5,0,1,0,1,1,1,0,GER
20059,1945,Bachelor,Married,"$18,746.00 ",2,0,10/8/2012,86,1285,92,972,561,1174,1050,2,3,0,3,6,0,1,1,1,1,1,1,AUS
20788,1959,Master,Married,"$70,924.00 ",1,0,12/8/2013,47,779,97,1204,130,1155,1157,1,6,6,7,3,0,0,0,1,1,1,1,SP
8043,1956,PhD,Single,"$70,924.00 ",1,1,8/7/2013,65,1081,145,1402,1044,490,197,1,6,6,7,3,1,1,0,1,1,0,1,SP
19257,1980,Master,Divorced,"$69,401.00 ",0,0,12/17/2012,55,354,81,586,791,899,1332,4,4,4,5,2,0,0,1,1,0,0,1,SP
27639,1982,High School,Together,"$75,012.00 ",2,2,12/26/2012,59,1186,128,862,1243,1168,66,1,3,8,11,1,1,0,0,0,1,0,1,SA
30347,1952,Master,Married,"$85,738.00 ",2,0,7/5/2012,97,20,75,1508,616,80,853,1,3,6,11,1,0,0,1,0,0,1,0,SA
7408,1980,Associate,Single,"$60,934.00 ",2,2,4/11/2013,37,940,75,206,1467,861,309,2,6,4,11,4,1,0,1,1,1,0,0,US
37338,1975,Associate,Single,"$27,161.00 ",1,2,3/9/2013,35,1314,34,756,820,589,1273,1,1,0,3,7,1,1,0,1,1,1,0,IND
33165,1953,Master,Widow,"$64,325.00 ",2,0,9/21/2013,53,316,117,778,390,1073,493,5,10,3,5,7,1,0,0,1,0,1,0,CA
27735,1956,Bachelor,Together,"$18,978.00 ",2,0,2/14/2014,96,37,57,1387,577,1411,6,1,1,0,3,8,0,0,0,0,1,1,1,IND
25197,1943,Master,Divorced,"$41,124.00 ",1,2,9/15/2012,60,136,125,228,601,323,854,7,7,3,4,8,0,0,1,1,0,1,1,AUS
33030,1957,PhD,Together,"$39,684.00 ",1,1,12/11/2012,81,588,186,613,1485,273,1431,2,2,1,2,7,0,0,0,1,1,1,1,CA
39773,1944,High School,Together,"$53,378.00 ",2,2,11/8/2012,4,316,74,1265,487,669,1010,10,9,4,6,8,0,0,0,0,1,0,0,AUS
5822,1942,High School,Single,"$37,040.00 ",0,1,2/5/2013,67,443,158,492,287,1154,977,1,4,2,5,8,0,1,0,1,1,1,1,ME
8692,1975,Master,Single,"$78,710.00 ",1,0,4/23/2013,90,938,98,984,129,1484,366,3,7,6,12,4,1,0,0,0,1,1,0,ME
37362,1979,PhD,Married,"$92,910.00 ",0,1,11/9/2012,45,604,160,1555,548,1035,716,1,6,7,13,1,0,0,0,1,1,0,1,US
30653,1974,PhD,Married,"$36,283.00 ",2,0,1/5/2014,7,1285,111,976,481,549,608,2,1,0,3,4,0,0,1,1,0,0,0,SA
33587,1950,PhD,Divorced,"$79,632.00 ",0,1,4/20/2014,35,1310,46,536,102,1154,699,1,6,4,9,2,0,0,0,1,1,1,1,US
24041,1948,PhD,Single,"$28,587.00 ",0,2,8/19/2013,29,20,161,1673,29,1342,1391,3,2,0,4,6,0,0,0,0,0,1,0,SA
15199,1945,Master,Married,"$88,325.00 ",1,2,8/9/2012,99,517,138,1383,1154,580,992,1,6,2,9,2,0,1,1,1,1,0,0,CA
1791,1971,Associate,Married,"$51,412.00 ",0,2,11/24/2012,19,629,192,46,228,1375,532,2,3,2,4,4,0,0,1,1,1,1,0,SP
19492,1959,PhD,Single,"$63,998.00 ",2,0,8/2/2013,30,1432,14,1257,376,1186,100,1,7,6,11,4,0,0,1,1,0,0,1,CA
38556,1954,High School,Single,"$38,593.00 ",0,2,1/27/2014,52,885,98,1278,750,1079,1396,3,4,1,3,8,1,0,0,1,1,0,1,SA
39745,1980,Master,Together,"$27,889.00 ",2,0,4/22/2013,50,1221,106,1643,117,339,663,1,1,1,2,6,0,1,0,1,0,0,1,SA
23811,1989,Associate,Married,"$45,889.00 ",1,0,6/25/2014,89,1211,150,976,685,174,215,1,1,0,3,6,0,1,1,1,0,0,0,IND
30816,1973,Bachelor,Single,"$56,575.00 ",0,0,1/30/2014,38,488,177,1095,133,12,689,3,7,3,7,5,1,1,1,1,1,1,1,ME
11201,1972,Bachelor,Divorced,"$16,014.00 ",0,1,12/19/2013,25,854,177,1465,1210,1269,894,4,1,1,4,3,0,0,1,1,1,0,1,IND
170,1942,Bachelor,Married,"$61,331.00 ",0,1,11/22/2012,38,1291,48,986,541,197,1386,5,11,1,6,8,1,1,0,1,1,1,0,SP
35638,1980,Associate,Married,"$70,893.00 ",2,0,9/12/2013,98,181,22,368,1313,1038,766,1,6,6,10,3,0,0,1,0,1,0,0,CA
39581,1945,Associate,Widow,"$2,447.00 ",2,0,1/1/2013,53,1220,197,73,422,14,377,15,0,28,0,1,0,0,0,1,1,1,1,GER
30837,1966,Master,Married,"$64,849.00 ",0,1,3/15/2014,10,673,85,649,1226,1412,1440,1,9,3,6,5,1,1,1,0,0,1,1,AUS
18833,1943,PhD,Married,"$42,387.00 ",2,0,6/15/2014,0,601,13,921,154,560,702,5,8,1,7,8,0,1,0,1,1,1,0,SA
12933,1984,PhD,Married,"$80,617.00 ",1,0,8/19/2013,54,862,149,1315,401,254,987,1,4,6,8,2,0,1,0,0,1,0,1,AUS
3861,1945,Master,Single,"$54,006.00 ",1,1,12/31/2013,82,685,105,672,381,50,1463,2,8,1,7,7,0,0,1,0,1,0,0,AUS
32653,1977,Associate,Married,"$16,531.00 ",0,1,1/27/2013,91,1292,63,842,270,284,1352,3,3,0,3,7,0,0,0,1,1,1,0,GER
37339,1988,Master,Single,"$30,843.00 ",0,2,12/22/2012,66,184,117,338,384,662,456,2,1,1,2,5,1,1,0,1,1,0,0,IND
33645,1980,Bachelor,Married,"$18,988.00 ",0,1,10/1/2012,33,927,151,1031,99,888,653,2,1,0,3,7,1,0,0,1,1,0,1,GER
36531,1947,PhD,Single,"$81,051.00 ",2,1,12/28/2013,98,505,106,1175,348,1413,183,1,5,5,12,2,1,1,1,0,1,1,1,SP
10031,1949,High School,Married,"$39,747.00 ",0,2,12/31/2013,43,64,59,139,29,917,830,3,5,1,4,8,0,0,0,1,0,0,0,IND
23135,1958,High School,Married,"$34,554.00 ",2,1,5/27/2013,48,55,117,1396,1239,497,955,2,2,0,3,6,0,1,0,0,1,0,1,US
22738,1989,PhD,Married,"$52,854.00 ",1,1,9/27/2012,4,231,144,1040,1170,1475,715,2,2,1,4,5,1,1,0,1,1,1,0,US
19445,1958,Bachelor,Together,"$81,205.00 ",2,2,3/11/2014,80,1452,31,1580,1124,669,105,1,5,6,7,2,1,0,0,1,1,0,1,US
22574,1988,Master,Divorced,"$69,084.00 ",1,2,9/20/2013,7,867,109,1046,392,1274,1411,2,7,3,13,8,1,1,0,0,1,1,1,SA
37176,1945,Master,Single,"$69,084.00 ",0,1,3/17/2014,57,1204,100,901,1287,842,1288,2,7,3,13,8,0,0,1,0,1,1,0,GER
32915,1960,Associate,Together,"$65,352.00 ",2,1,12/6/2013,18,803,40,970,132,898,1042,2,4,2,8,4,1,0,1,0,0,1,0,SA
25991,1975,Associate,Single,"$22,063.00 ",1,1,9/27/2012,11,1257,162,80,983,1420,160,2,2,0,3,7,0,1,0,1,0,1,0,SA
29084,1945,Master,Widow,"$47,691.00 ",0,0,9/23/2013,77,1005,16,1677,139,400,43,1,1,0,2,6,1,0,1,0,0,1,1,US
31447,1961,Bachelor,Divorced,"$29,187.00 ",2,1,1/21/2014,81,39,15,447,712,255,541,1,1,0,3,8,1,0,1,0,1,1,0,ME
21688,1951,High School,Divorced,"$72,504.00 ",1,2,2/16/2013,68,101,91,1454,241,1069,956,2,5,9,6,2,1,0,1,1,0,1,1,GER
11931,1975,Associate,Together,"$33,986.00 ",0,1,5/24/2013,9,480,80,429,1023,1103,875,1,1,0,3,7,1,1,0,1,0,1,1,SA
32544,1959,Bachelor,Married,"$42,386.00 ",2,0,7/8/2013,12,334,8,1259,906,1066,581,1,3,0,3,8,0,1,0,0,1,1,1,SA
7768,1964,High School,Together,"$42,386.00 ",1,1,2/27/2013,7,46,33,1058,602,1133,867,1,3,0,3,8,1,0,0,0,0,0,0,ME
33847,1986,High School,Together,"$36,957.00 ",1,2,5/16/2014,83,305,54,1242,366,466,518,4,3,2,2,9,0,1,0,1,0,1,0,GER
34008,1954,High School,Together,"$13,724.00 ",1,1,6/11/2014,72,491,167,153,1159,1177,1275,1,2,0,2,9,1,0,0,0,1,0,0,US
968,1967,PhD,Together,"$42,664.00 ",0,1,10/11/2013,28,1257,143,1626,522,714,0,1,1,0,3,6,0,0,1,1,1,1,1,SA
8703,1952,Bachelor,Together,"$37,334.00 ",0,0,12/8/2013,93,1486,78,1049,281,214,499,4,3,0,4,4,0,1,0,1,1,1,1,SP
31421,1986,Associate,Married,"$78,497.00 ",0,1,2/26/2014,17,253,119,1503,1035,1164,1311,1,5,7,12,2,0,1,1,0,1,1,1,SP
17387,1948,Master,Together,"$78,497.00 ",0,1,3/29/2014,77,941,163,1004,417,623,921,1,5,7,12,2,0,1,0,1,1,0,0,ME
35316,1967,Bachelor,Married,"$58,821.00 ",2,2,4/6/2013,6,871,104,1581,1128,130,1463,1,9,2,9,6,0,0,0,0,0,1,0,CA
35416,1983,High School,Married,"$58,398.00 ",0,1,4/27/2014,37,1172,134,1575,511,783,982,3,5,4,8,4,0,1,0,0,0,1,1,ME
13547,1973,High School,Together,"$80,950.00 ",0,1,10/27/2013,33,912,115,1185,829,1134,281,1,6,7,9,2,1,1,1,1,0,0,1,SP
18708,1965,Associate,Together,"$30,732.00 ",2,0,9/2/2012,92,487,43,1041,1134,718,447,4,4,1,4,8,1,1,0,0,1,0,0,CA
299,1958,High School,Married,"$89,572.00 ",2,2,7/3/2012,27,1472,167,970,701,1336,1208,1,7,7,9,4,1,0,1,0,1,1,0,SA
23401,1984,High School,Together,"$57,107.00 ",0,0,3/29/2013,26,981,193,576,1346,780,669,7,4,4,8,8,1,0,0,0,1,1,1,US
32340,1959,Bachelor,Married,"$76,467.00 ",1,1,7/5/2013,42,362,108,852,119,336,686,2,2,5,5,6,0,0,0,0,0,0,0,GER
8039,1971,Associate,Widow,,0,0,6/10/2014,85,492,83,214,1367,90,1194,1,1,0,2,7,1,0,0,1,0,1,1,IND
14466,1963,Associate,Together,"$51,315.00 ",2,2,11/20/2013,35,413,39,909,960,1292,604,1,2,2,5,2,0,0,1,1,0,1,1,CA
25793,1977,Bachelor,Together,"$43,602.00 ",0,2,9/7/2013,81,1157,148,1012,1359,966,1460,3,3,1,2,6,0,0,0,0,0,0,1,SA
12904,1945,Bachelor,Married,"$38,643.00 ",0,1,4/27/2013,40,518,55,1420,857,1123,955,2,2,0,3,7,1,0,1,0,0,1,1,AUS
10165,1966,Master,Married,"$49,090.00 ",1,1,11/8/2012,28,454,162,1371,183,1004,381,3,7,2,9,7,0,0,1,1,1,0,1,CA
21672,1982,High School,Together,"$70,617.00 ",2,1,6/17/2014,83,283,130,1007,38,882,1019,1,3,3,7,2,0,1,0,1,0,0,0,GER
5187,1964,Associate,Single,"$67,536.00 ",1,1,4/4/2013,78,1237,47,1255,385,127,1394,3,11,5,11,8,0,1,0,1,1,0,0,US
1648,1944,Master,Divorced,"$27,573.00 ",2,1,11/12/2013,88,334,97,638,386,1383,500,4,5,1,4,8,0,1,1,1,0,1,1,US
34825,1959,High School,Married,"$13,533.00 ",0,2,6/24/2014,26,1450,128,190,323,225,1090,2,2,0,3,7,0,1,0,0,1,1,1,AUS
14424,1968,Associate,Single,"$50,725.00 ",1,0,8/10/2013,8,21,106,609,1002,875,733,4,8,1,8,8,0,1,1,0,0,0,1,AUS
12370,1971,Master,Together,"$25,851.00 ",1,0,4/3/2014,60,628,142,1242,614,328,1331,2,2,0,3,7,1,1,0,1,1,0,0,SP
2196,1981,PhD,Together,"$57,113.00 ",0,2,3/5/2013,36,1079,133,1059,372,609,769,6,4,1,5,7,1,1,0,1,1,0,1,US
3718,1957,Master,Single,"$62,847.00 ",1,1,11/25/2012,98,766,119,150,79,1485,111,1,3,6,4,2,1,1,0,0,1,0,1,SA
1457,1962,Bachelor,Together,"$68,627.00 ",1,1,6/6/2014,88,742,70,529,1002,1060,511,1,2,3,6,1,1,1,0,0,1,0,0,ME
921,1949,Bachelor,Married,"$25,271.00 ",1,1,5/20/2013,15,812,85,445,324,410,1142,1,1,1,2,9,0,0,1,1,1,1,1,CA
17014,1965,Associate,Together,"$63,810.00 ",0,1,11/30/2012,57,1192,174,1122,64,645,3,4,4,3,12,8,0,1,1,0,1,0,0,AUS
12830,1967,High School,Together,"$63,810.00 ",0,0,11/4/2012,3,17,5,584,874,469,15,4,4,3,12,8,0,0,0,1,1,0,1,SP
16374,1972,High School,Divorced,"$65,488.00 ",0,1,2/25/2013,48,804,144,536,287,1033,1011,1,3,4,6,1,0,0,0,1,0,1,0,GER
23215,1977,High School,Together,"$36,927.00 ",2,1,7/14/2012,62,854,101,1275,1339,623,72,2,3,0,3,8,1,0,0,0,0,1,1,ME
30801,1975,Associate,Single,"$22,108.00 ",1,0,3/30/2013,91,1058,36,561,998,53,1150,2,2,0,3,7,0,0,0,0,0,0,1,GER
17746,1979,Master,Single,"$72,025.00 ",0,1,2/9/2013,8,1413,147,983,408,759,971,1,4,8,13,2,0,0,0,0,1,0,1,SP
17885,1964,Bachelor,Married,"$33,183.00 ",0,2,4/28/2014,21,329,171,1406,23,602,1456,2,4,0,3,7,1,1,1,1,0,0,1,GER
30806,1967,Bachelor,Together,"$23,661.00 ",1,0,7/10/2012,38,853,66,96,59,460,2,1,1,0,3,7,0,1,1,1,0,0,0,SP
29856,1984,Associate,Divorced,"$25,315.00 ",0,2,10/30/2012,47,705,159,410,1308,1045,1435,3,3,0,3,8,1,1,1,1,0,1,1,SA
13112,1953,High School,Married,"$45,938.00 ",1,2,7/15/2012,29,471,77,1003,781,222,509,2,8,4,6,6,1,0,0,1,1,1,1,SA
31976,1982,Bachelor,Together,"$66,951.00 ",1,2,3/31/2013,71,820,145,719,937,701,1434,1,3,4,7,1,0,1,0,0,0,0,1,ME
31981,1983,PhD,Together,"$77,298.00 ",0,0,6/10/2013,12,1383,158,1525,724,2,1162,1,6,6,11,3,1,1,0,0,1,1,0,SA
23618,1949,Associate,Together,"$77,298.00 ",0,2,11/16/2012,47,103,78,656,614,1446,460,1,6,6,11,3,0,0,0,1,0,0,1,AUS
26144,1960,High School,Together,"$43,018.00 ",0,1,2/11/2014,26,5,65,697,1440,412,127,1,2,2,2,5,1,0,1,1,0,0,1,CA
1074,1980,Master,Married,"$75,759.00 ",1,1,3/28/2013,49,1060,133,1622,948,349,524,1,9,7,9,5,1,0,0,1,1,0,0,GER
29598,1944,PhD,Together,"$33,996.00 ",1,2,7/22/2012,79,833,178,841,265,206,1335,1,1,1,3,4,0,1,1,0,0,0,1,US
34636,1982,High School,Together,"$33,996.00 ",1,0,8/20/2013,6,611,198,106,698,755,1494,1,1,1,3,4,1,1,0,1,1,0,0,AUS
2455,1961,Bachelor,Married,"$54,137.00 ",2,2,5/17/2014,54,1214,76,121,3,471,1139,2,4,1,4,6,1,0,1,1,0,1,0,AUS
25896,1966,PhD,Married,"$61,223.00 ",0,0,9/11/2013,31,1183,63,1533,1103,519,1433,2,9,3,4,5,1,1,1,1,1,0,0,US
15938,1955,Bachelor,Single,"$69,674.00 ",2,2,4/16/2013,39,1242,160,670,761,362,260,3,10,2,10,5,0,0,1,0,1,1,0,AUS
38042,1962,PhD,Together,"$49,494.00 ",0,1,6/29/2014,28,1443,46,756,836,197,826,2,6,1,5,7,0,1,1,1,1,1,0,SA
11350,1958,PhD,Married,"$51,195.00 ",0,2,5/19/2014,32,1390,165,846,847,733,1122,8,9,2,5,8,1,1,1,1,1,1,0,SP
21651,1957,Associate,Widow,"$37,284.00 ",1,1,1/15/2014,11,756,110,1341,1139,1232,1334,1,0,0,3,6,1,1,1,1,0,0,1,SA
9770,1984,Associate,Married,"$37,284.00 ",1,0,5/31/2014,13,795,131,1405,683,419,520,1,0,0,3,6,0,0,0,1,1,0,1,US
24703,1977,Bachelor,Divorced,"$42,011.00 ",0,1,8/21/2012,83,1369,155,566,1487,849,884,4,3,1,4,8,0,0,0,1,0,0,1,IND
9911,1959,High School,Together,"$70,044.00 ",0,1,1/17/2014,41,449,64,1064,810,1136,1334,4,7,10,5,5,0,0,0,1,1,1,0,IND
7247,1977,Bachelor,Married,"$46,053.00 ",1,0,4/17/2014,64,1464,126,1461,936,1048,938,3,3,2,4,5,1,1,0,1,0,1,1,GER
6739,1958,PhD,Single,"$24,480.00 ",2,0,12/5/2013,57,535,9,341,1254,1303,1398,3,3,0,4,7,1,0,0,1,0,1,0,SA
26431,1988,Associate,Together,"$54,233.00 ",1,1,8/17/2013,98,792,144,1122,1028,1327,1280,4,11,6,5,8,1,0,1,1,0,0,1,AUS
5088,1962,Master,Together,"$36,130.00 ",0,2,4/5/2014,13,819,69,1,113,967,177,6,3,8,4,4,1,1,1,1,0,0,1,GER
10869,1978,Associate,Married,"$56,559.00 ",0,0,3/2/2014,27,253,189,1382,779,1476,185,3,4,3,8,4,1,1,1,1,1,0,1,US
36094,1945,Bachelor,Together,"$92,859.00 ",1,0,12/20/2013,26,221,144,1583,1131,1299,418,1,5,4,12,2,1,0,0,0,0,1,0,GER
19405,1986,Associate,Married,"$44,010.00 ",1,2,6/23/2013,80,475,16,601,358,353,63,6,10,2,6,9,1,1,0,0,0,0,0,CA
2207,1980,Bachelor,Married,"$80,124.00 ",0,0,3/1/2014,82,410,133,648,1413,688,1398,1,3,7,8,1,1,1,0,0,0,0,1,GER
21552,1974,Master,Together,"$80,124.00 ",0,2,10/28/2013,21,159,79,517,98,887,115,1,3,7,8,1,1,0,0,0,0,1,0,IND
22129,1975,PhD,Together,"$50,183.00 ",0,2,2/22/2014,52,1471,72,880,508,925,1270,7,3,1,6,5,1,0,0,0,0,1,0,SA
39462,1978,PhD,Married,"$64,722.00 ",0,2,5/6/2013,29,16,158,1656,7,1164,1479,4,8,2,11,6,1,1,1,1,1,0,1,GER
28365,1969,Associate,Single,"$37,395.00 ",2,1,9/1/2012,82,1093,179,350,846,648,278,1,1,0,3,6,1,1,0,0,1,0,0,SA
8603,1969,Associate,Single,"$29,543.00 ",1,1,9/22/2012,42,750,159,725,354,932,860,2,3,1,2,7,1,0,1,1,1,0,1,GER
1452,1955,PhD,Single,"$19,514.00 ",1,2,3/25/2014,20,1237,77,782,1368,1151,648,4,3,1,2,8,0,0,0,1,1,1,0,CA
33701,1946,Master,Single,"$19,514.00 ",0,2,1/17/2013,55,987,107,1492,1027,546,899,4,3,1,2,8,1,1,1,1,0,1,0,SP
31701,1967,PhD,Single,"$59,481.00 ",1,0,5/12/2014,3,453,165,877,1145,709,1464,2,3,3,8,2,1,0,1,1,0,0,0,US
9106,1986,Associate,Married,"$91,712.00 ",2,0,4/6/2013,86,1352,193,564,610,295,405,0,9,7,11,3,1,1,0,1,1,1,0,ME
14643,1954,High School,Together,"$80,144.00 ",1,1,4/10/2013,79,671,154,868,1249,1243,697,1,3,7,8,1,1,1,0,0,1,1,0,GER
28677,1959,Master,Single,"$59,973.00 ",0,2,5/30/2013,74,1388,46,148,63,450,377,1,3,4,7,1,1,0,0,1,0,0,0,CA
37856,1976,Associate,Together,"$68,352.00 ",2,1,4/20/2013,37,668,12,1725,109,90,765,3,8,5,9,6,1,0,1,1,1,0,0,SP
27841,1950,High School,Single,"$81,169.00 ",1,2,12/13/2013,59,686,12,1244,548,1420,1422,1,5,7,9,2,0,0,1,0,0,1,0,SA
24074,1984,High School,Widow,"$61,456.00 ",0,0,6/7/2013,18,807,64,171,823,801,1078,4,6,10,13,4,1,1,1,1,1,1,0,CA
15477,1971,High School,Widow,"$22,634.00 ",0,0,10/25/2012,50,1353,15,426,198,651,1322,1,2,1,2,8,1,1,0,1,1,0,0,AUS
7514,1987,Master,Together,"$22,634.00 ",0,0,7/15/2013,42,882,119,334,1200,1453,1309,1,2,1,2,8,1,0,0,0,0,0,0,GER
23489,1986,High School,Married,"$23,957.00 ",1,1,5/30/2014,6,571,111,391,1000,944,831,1,2,0,3,6,0,1,0,1,1,1,0,GER
18223,1948,High School,Together,"$33,471.00 ",0,0,8/13/2013,1,240,159,576,880,1405,530,3,3,0,4,7,0,0,1,0,0,0,0,SA
27220,1960,High School,Single,"$52,157.00 ",1,2,12/19/2013,36,1265,51,1034,30,149,84,2,3,2,5,4,1,1,1,1,1,0,0,CA
25534,1951,PhD,Single,"$30,298.00 ",2,1,1/28/2014,46,1251,147,1235,1450,681,508,1,1,1,3,3,0,1,0,0,1,0,0,AUS
7701,1963,Bachelor,Together,"$56,551.00 ",1,1,4/25/2014,64,616,181,1303,508,1313,977,3,2,1,4,4,1,0,1,0,1,1,1,SA
28257,1983,High School,Together,"$56,551.00 ",2,1,10/18/2013,88,1091,74,63,1286,465,1352,3,2,1,4,4,0,0,1,0,1,1,0,AUS
18315,1952,PhD,Married,"$65,487.00 ",2,0,12/20/2012,41,1132,138,270,277,7,1358,3,3,5,6,2,1,1,0,1,1,0,0,AUS
35041,1965,Master,Divorced,"$65,487.00 ",0,1,7/25/2012,53,604,159,1126,9,1113,678,3,3,5,6,2,1,1,0,0,1,1,1,GER
18764,1960,Master,Married,"$44,213.00 ",0,0,5/23/2014,23,684,83,1677,525,951,78,4,2,1,5,6,1,0,0,0,0,1,1,SA
31528,1989,PhD,Married,"$40,344.00 ",0,1,10/18/2013,56,1437,17,483,844,978,408,2,4,1,5,7,0,1,0,0,0,0,1,SP
17645,1948,Associate,Married,"$57,867.00 ",1,2,2/6/2013,70,1010,62,944,477,1290,358,7,7,2,9,6,1,0,0,0,1,0,0,SP
11190,1945,Bachelor,Together,"$25,410.00 ",0,1,9/26/2012,16,294,80,72,916,58,300,1,1,0,4,4,0,0,1,0,1,0,1,CA
4094,1956,Associate,Single,"$13,260.00 ",1,0,8/28/2012,46,1486,114,779,506,997,147,4,3,0,3,8,1,1,0,0,0,1,1,ME
37094,1943,Associate,Single,"$42,691.00 ",0,1,12/5/2012,81,1425,160,394,118,512,1473,1,5,1,6,5,0,1,0,0,1,1,1,CA
13690,1967,Associate,Together,"$36,138.00 ",0,0,11/30/2013,29,1019,163,734,358,745,1376,5,3,1,4,7,0,1,0,0,0,0,0,US
20385,1982,PhD,Divorced,"$57,136.00 ",0,1,7/27/2012,79,847,83,24,643,65,164,9,5,2,10,6,0,1,0,1,1,0,0,SA
29803,1973,High School,Married,"$58,275.00 ",1,1,6/9/2014,9,230,153,1182,857,1044,944,6,8,2,7,7,1,1,0,1,1,1,0,SP
24777,1966,Master,Together,"$54,237.00 ",0,2,5/6/2014,22,955,65,189,972,760,330,4,5,2,5,6,1,0,1,0,1,0,0,ME
7078,1959,PhD,Single,"$34,596.00 ",2,2,8/8/2012,70,1056,114,1358,137,1340,1429,1,1,0,2,8,1,0,0,0,0,1,0,ME
29031,1966,PhD,Single,"$34,596.00 ",1,2,1/26/2014,25,1194,149,1183,989,377,13,1,1,0,2,8,0,1,0,1,0,1,1,GER
37625,1956,High School,Together,"$74,881.00 ",1,1,1/17/2014,0,1401,103,464,1178,505,643,4,9,2,12,5,0,0,1,1,1,1,0,ME
2602,1968,High School,Together,"$74,881.00 ",2,0,7/28/2013,33,1223,159,189,394,826,910,4,9,2,12,5,0,0,0,1,0,1,0,AUS
30757,1945,High School,Married,"$44,267.00 ",2,2,3/4/2013,97,620,132,1511,685,1094,1148,5,5,2,4,9,0,0,1,1,1,0,1,US
15570,1955,High School,Married,"$68,487.00 ",2,0,4/8/2013,24,1360,103,118,917,1016,238,1,9,7,13,4,0,0,0,0,1,0,1,SA
4610,1951,Bachelor,Married,"$68,487.00 ",2,1,5/14/2014,56,1344,180,827,1150,372,1348,1,9,7,13,4,0,0,1,1,0,0,1,CA
35068,1973,PhD,Divorced,"$80,982.00 ",2,1,8/4/2013,5,13,60,1128,470,1413,88,3,11,5,11,5,0,0,1,1,1,1,1,SA
35406,1971,Master,Divorced,"$69,508.00 ",0,1,7/19/2013,55,1396,147,271,1346,998,774,2,11,4,11,6,0,1,1,1,0,0,0,AUS
22036,1989,Master,Divorced,"$63,342.00 ",0,2,11/19/2013,43,513,148,602,1161,506,401,3,8,3,5,6,1,0,0,1,0,1,0,US
38769,1944,Bachelor,Divorced,"$63,342.00 ",1,2,6/8/2013,24,1468,40,1244,779,391,980,3,8,3,5,6,0,1,0,0,1,0,1,SA
27476,1970,PhD,Married,"$82,014.00 ",0,0,4/19/2014,79,1311,67,388,1156,549,777,1,3,6,12,6,0,1,1,0,1,1,1,SA
37554,1986,PhD,Married,"$76,320.00 ",1,0,2/27/2014,16,847,47,1171,5,489,288,2,6,3,4,2,0,1,1,0,1,1,0,GER
36847,1979,High School,Together,"$64,587.00 ",1,1,5/1/2014,75,768,6,984,82,1156,446,2,1,1,4,3,1,1,1,1,1,1,1,SP
10583,1973,Associate,Married,"$74,190.00 ",1,2,3/5/2014,3,984,173,169,1005,426,794,2,4,2,11,2,1,0,1,1,1,1,0,CA
24953,1971,Bachelor,Together,"$32,765.00 ",2,0,6/15/2013,44,446,145,1351,189,911,1384,2,2,0,4,5,0,0,0,1,1,1,1,GER
5923,1943,High School,Together,,1,2,11/5/2013,8,1224,46,355,1080,947,57,1,1,0,2,7,1,0,1,0,0,0,0,SA
36298,1967,Bachelor,Together,"$22,212.00 ",2,2,2/19/2014,1,727,113,1302,719,1358,1134,2,2,0,4,6,0,1,1,1,0,1,0,IND
23248,1980,Bachelor,Together,"$18,358.00 ",2,0,7/1/2013,22,277,113,873,720,34,309,3,3,0,4,7,1,1,0,1,0,1,1,SP
